"id","data_format","access","cases","file_name","submitter_id","data_category","type","file_size","platform","created_datetime","updated_datetime","md5sum","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"3be99616-f5ea-4e09-ad71-0a76426043a8","TXT","open","TCGA-AA-3526-01A-02D-0820-05","jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-AA-3526-01A-02D-0820-05.gdc_hg38.txt","fa64e3c8-3f4a-4e7a-be6a-d594857d0cde-beta-value","DNA Methylation","methylation_beta_value",9954549,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T16:20:48.972378-05:00","22fef32047c90f915e5f0efd9a84dd92","3be99616-f5ea-4e09-ad71-0a76426043a8","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-COAD","23a1d4b6-4695-4d3b-905f-69efe52e8bcb","released","fa64e3c8-3f4a-4e7a-be6a-d594857d0cde-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AA-3526","TCGA.AA.3526.01A"
"e8c13e46-ce4d-40e2-a39d-4742ff66fed5","TXT","open","TCGA-AA-A03F-01A-11D-A081-05","jhu-usc.edu_COAD.HumanMethylation27.8.lvl-3.TCGA-AA-A03F-01A-11D-A081-05.gdc_hg38.txt","98db22c9-794e-4912-9ade-fb2cb24d2988-beta-value","DNA Methylation","methylation_beta_value",9948990,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T16:20:48.972378-05:00","64ad1c03d90e91b5eabc51374437b9a7","e8c13e46-ce4d-40e2-a39d-4742ff66fed5","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-COAD","0aa1de06-20f2-483e-a2fd-ec3e58e424af","released","98db22c9-794e-4912-9ade-fb2cb24d2988-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AA-A03F","TCGA.AA.A03F.01A"
"2558b9ef-6e81-41fd-b1c8-91dcb6d3f7cb","TXT","open","TCGA-AA-3845-01A-01D-1020-05","jhu-usc.edu_COAD.HumanMethylation27.6.lvl-3.TCGA-AA-3845-01A-01D-1020-05.gdc_hg38.txt","6b7192c3-74ce-4e2f-b50f-5df25880fbbf-beta-value","DNA Methylation","methylation_beta_value",9949449,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T16:20:48.972378-05:00","0f97a32163e5c2e90e4afa2056dcc195","2558b9ef-6e81-41fd-b1c8-91dcb6d3f7cb","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-COAD","091ef66e-2286-4b56-a108-d93f605b0efc","released","6b7192c3-74ce-4e2f-b50f-5df25880fbbf-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AA-3845","TCGA.AA.3845.01A"
"9fcd84f9-5a37-4653-843d-5db323f16e7f","TXT","open","TCGA-AA-3531-01A-01D-0820-05","jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-AA-3531-01A-01D-0820-05.gdc_hg38.txt","aa3cd3f3-6a64-4e3a-8ec0-e81a61676672-beta-value","DNA Methylation","methylation_beta_value",9954261,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T16:20:48.972378-05:00","63622d048cbcc72b5e125bfc8ce7631d","9fcd84f9-5a37-4653-843d-5db323f16e7f","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-COAD","ebd5e470-8394-4e3f-9dff-24fd5d0f4d9b","released","aa3cd3f3-6a64-4e3a-8ec0-e81a61676672-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AA-3531","TCGA.AA.3531.01A"
"dbd9d6b5-4aa2-4dbf-a262-fff3e1470714","TXT","open","TCGA-AA-3956-01A-02D-1020-05","jhu-usc.edu_COAD.HumanMethylation27.6.lvl-3.TCGA-AA-3956-01A-02D-1020-05.gdc_hg38.txt","5eacb636-2cfb-4515-8cb0-d928408ffd26-beta-value","DNA Methylation","methylation_beta_value",9950480,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T16:20:48.972378-05:00","eda22d67ec85ac1faee56d97c360693a","dbd9d6b5-4aa2-4dbf-a262-fff3e1470714","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-COAD","5e162409-76ea-4d8a-8d39-d30192a9b2b3","released","5eacb636-2cfb-4515-8cb0-d928408ffd26-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AA-3956","TCGA.AA.3956.01A"
"f3b52ac6-d8bb-4797-a4a7-cdbae1e0ffcd","TXT","open","TCGA-AA-3556-01A-01D-0820-05","jhu-usc.edu_COAD.HumanMethylation27.1.lvl-3.TCGA-AA-3556-01A-01D-0820-05.gdc_hg38.txt","fcd2cbbe-38f9-40cf-b59b-66880487cb32-beta-value","DNA Methylation","methylation_beta_value",9950414,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T16:20:48.972378-05:00","d30abc154d21bbcc60459bad00f319d4","f3b52ac6-d8bb-4797-a4a7-cdbae1e0ffcd","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-COAD","53051054-6b6b-4c95-9e31-32a58d9e5f60","released","fcd2cbbe-38f9-40cf-b59b-66880487cb32-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AA-3556","TCGA.AA.3556.01A"
"b4ad3503-6fd4-418a-af70-d09bdac40d17","TXT","open","TCGA-AA-3679-01A-02D-0904-05","jhu-usc.edu_COAD.HumanMethylation27.5.lvl-3.TCGA-AA-3679-01A-02D-0904-05.gdc_hg38.txt","49545126-9e5b-42a2-a70b-c0c0940578d0-beta-value","DNA Methylation","methylation_beta_value",9952180,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T16:20:48.972378-05:00","8a95a17ec9cca5ed9702c4422829055b","b4ad3503-6fd4-418a-af70-d09bdac40d17","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-COAD","949d452b-abf5-4b81-82d5-30978d026ee1","released","49545126-9e5b-42a2-a70b-c0c0940578d0-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AA-3679","TCGA.AA.3679.01A"
"89d3f76c-be7e-4762-a0ce-dddec6dc4366","TXT","open","TCGA-AA-3543-01A-01D-0825-05","jhu-usc.edu_COAD.HumanMethylation27.2.lvl-3.TCGA-AA-3543-01A-01D-0825-05.gdc_hg38.txt","b6c219eb-390f-4c5d-b112-fed772054e12-beta-value","DNA Methylation","methylation_beta_value",9952358,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T16:20:48.972378-05:00","eb0613100ac86b07e82089358d62afb3","89d3f76c-be7e-4762-a0ce-dddec6dc4366","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-COAD","484370c2-187c-4fcc-bcde-5a5ae358f139","released","b6c219eb-390f-4c5d-b112-fed772054e12-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AA-3543","TCGA.AA.3543.01A"
"fe31adb1-bb03-4669-9da2-fd695859d33f","TXT","open","TCGA-AG-3896-01A-01D-1116-05","jhu-usc.edu_READ.HumanMethylation27.7.lvl-3.TCGA-AG-3896-01A-01D-1116-05.gdc_hg38.txt","52536d45-076b-45f3-8f60-bcd5a6a196a9-beta-value","DNA Methylation","methylation_beta_value",9951039,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","575e7efc93e42d19478d515929d44742","fe31adb1-bb03-4669-9da2-fd695859d33f","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","b3553318-484e-4d99-abb8-971117c3238c","released","52536d45-076b-45f3-8f60-bcd5a6a196a9-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3896","TCGA.AG.3896.01A"
"9f08765d-b008-4d19-86ca-b8635810efd8","TXT","open","TCGA-AG-A01Y-01A-41D-A081-05","jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A01Y-01A-41D-A081-05.gdc_hg38.txt","60fd0719-e9ec-4299-b66b-1d6eadbe354c-beta-value","DNA Methylation","methylation_beta_value",141287624,"Illumina Human Methylation 450","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","e117f309a0902bd0a887e08350b2144a","9f08765d-b008-4d19-86ca-b8635810efd8","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","cecbe64e-b952-4f8a-bee0-98c00181fc3b","released","60fd0719-e9ec-4299-b66b-1d6eadbe354c-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-A01Y","TCGA.AG.A01Y.01A"
"88a68c48-9807-4306-92b9-fdec2690e54a","TXT","open","TCGA-AG-3599-01A-02D-0825-05","jhu-usc.edu_READ.HumanMethylation27.2.lvl-3.TCGA-AG-3599-01A-02D-0825-05.gdc_hg38.txt","14d996a0-a65d-4c24-9f28-152f1dbfa229-beta-value","DNA Methylation","methylation_beta_value",9953561,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","f7bcf3241d07ac7ff571aa549fc4de0c","88a68c48-9807-4306-92b9-fdec2690e54a","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","69f3392c-36b8-48f8-89e0-70041500615a","released","14d996a0-a65d-4c24-9f28-152f1dbfa229-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3599","TCGA.AG.3599.01A"
"efa4ad91-fc99-42c7-b5a9-7e22866f2b94","TXT","open","TCGA-AG-3887-01A-01D-1116-05","jhu-usc.edu_READ.HumanMethylation27.7.lvl-3.TCGA-AG-3887-01A-01D-1116-05.gdc_hg38.txt","38b9ad41-1590-43ce-8f2a-6db93b323674-beta-value","DNA Methylation","methylation_beta_value",9953072,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","edf8a4e17341594c70fccd451790c3ce","efa4ad91-fc99-42c7-b5a9-7e22866f2b94","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","b90e5b97-1c58-4918-9733-12e36dcb186d","released","38b9ad41-1590-43ce-8f2a-6db93b323674-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3887","TCGA.AG.3887.01A"
"6a8d735b-5d8c-4c3b-883c-0485b93acba6","TXT","open","TCGA-AG-3612-01A-01D-0825-05","jhu-usc.edu_READ.HumanMethylation27.2.lvl-3.TCGA-AG-3612-01A-01D-0825-05.gdc_hg38.txt","5e29d5dd-38bf-4a3a-983f-ae575caec5ae-beta-value","DNA Methylation","methylation_beta_value",9954240,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","3b98a990d695cb4b27185a94382084cb","6a8d735b-5d8c-4c3b-883c-0485b93acba6","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","3a4ef69d-f688-4d04-b7a4-55be51a75c17","released","5e29d5dd-38bf-4a3a-983f-ae575caec5ae-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3612","TCGA.AG.3612.01A"
"9ec5071b-6d47-4a8b-8be5-c9e8b7152a81","TXT","open","TCGA-AG-A02N-01A-11D-A081-05","jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A02N-01A-11D-A081-05.gdc_hg38.txt","6d662279-6749-464d-9aa9-5f1fed8705b2-beta-value","DNA Methylation","methylation_beta_value",141294221,"Illumina Human Methylation 450","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","559460a338d607d49949221eee79e9c4","9ec5071b-6d47-4a8b-8be5-c9e8b7152a81","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","d51dbf9f-bda7-4419-b9e5-53b4a77583c5","released","6d662279-6749-464d-9aa9-5f1fed8705b2-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-A02N","TCGA.AG.A02N.01A"
"df5974ed-016a-4bdb-825b-07ff65e1c6bf","TXT","open","TCGA-AG-3575-01A-01D-0820-05","jhu-usc.edu_READ.HumanMethylation27.1.lvl-3.TCGA-AG-3575-01A-01D-0820-05.gdc_hg38.txt","4c2965b9-1a79-483d-9283-d72c3f7574e8-beta-value","DNA Methylation","methylation_beta_value",9953488,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","dad79096928fdb88d7efa2dd9c788b01","df5974ed-016a-4bdb-825b-07ff65e1c6bf","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","86c837f7-a662-40f8-b7dc-7254a05e5ba0","released","4c2965b9-1a79-483d-9283-d72c3f7574e8-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3575","TCGA.AG.3575.01A"
"b9dcc900-e78d-4a43-ae26-1b7080e2de70","TXT","open","TCGA-AG-A020-01A-21D-A081-05","jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A020-01A-21D-A081-05.gdc_hg38.txt","23101a64-3eca-46dc-b5a6-b8ef5cc77fc8-beta-value","DNA Methylation","methylation_beta_value",141284821,"Illumina Human Methylation 450","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","ae8df50b976c69ee862b29e5926f2d27","b9dcc900-e78d-4a43-ae26-1b7080e2de70","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","e72dec76-1d33-4f7e-ac53-c659e22f0d2f","released","23101a64-3eca-46dc-b5a6-b8ef5cc77fc8-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-A020","TCGA.AG.A020.01A"
"fa83ce09-4079-4568-b92e-664aab4e96da","TXT","open","TCGA-AG-3894-01A-01D-1116-05","jhu-usc.edu_READ.HumanMethylation27.7.lvl-3.TCGA-AG-3894-01A-01D-1116-05.gdc_hg38.txt","58254a65-2e63-4e32-84d5-c075c8eecb92-beta-value","DNA Methylation","methylation_beta_value",9951524,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","8a467cb3377302d678add16304f8484e","fa83ce09-4079-4568-b92e-664aab4e96da","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","417c22d2-3ad6-4a5c-93d6-06b78ef001f1","released","58254a65-2e63-4e32-84d5-c075c8eecb92-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3894","TCGA.AG.3894.01A"
"d5bc0e68-8bb4-40da-8cea-89265debfff4","TXT","open","TCGA-AG-3727-01A-01D-0904-05","jhu-usc.edu_READ.HumanMethylation27.5.lvl-3.TCGA-AG-3727-01A-01D-0904-05.gdc_hg38.txt","8d198132-f2e5-4583-82ae-d521055bee8c-beta-value","DNA Methylation","methylation_beta_value",9952887,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","58a08065b5fac26bc14033f85a3d86b8","d5bc0e68-8bb4-40da-8cea-89265debfff4","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","89bf7b29-55f9-42dd-8125-d048c989b50d","released","8d198132-f2e5-4583-82ae-d521055bee8c-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3727","TCGA.AG.3727.01A"
"1f9d0ab1-3799-45b0-a6a8-c1d3b3764968","TXT","open","TCGA-AG-3594-01A-02D-0820-05","jhu-usc.edu_READ.HumanMethylation27.1.lvl-3.TCGA-AG-3594-01A-02D-0820-05.gdc_hg38.txt","3b7a90e8-2d42-406e-9c2d-1a1120913716-beta-value","DNA Methylation","methylation_beta_value",9953484,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","5f99d94b8df3b42492219f9529ea6dd4","1f9d0ab1-3799-45b0-a6a8-c1d3b3764968","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","aa6847e2-702b-4267-be4c-247d1b7fa137","released","3b7a90e8-2d42-406e-9c2d-1a1120913716-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3594","TCGA.AG.3594.01A"
"40a28136-6341-433e-8558-a36a8ca8cf21","TXT","open","TCGA-AG-3574-01A-01D-0820-05","jhu-usc.edu_READ.HumanMethylation27.1.lvl-3.TCGA-AG-3574-01A-01D-0820-05.gdc_hg38.txt","124657bb-1c1c-41b3-b8d9-7092800e3d1b-beta-value","DNA Methylation","methylation_beta_value",9952338,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","ab21c20563d3704624e4a8840bad667b","40a28136-6341-433e-8558-a36a8ca8cf21","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","5e39120a-b4fd-49d7-9187-fea4095370a2","released","124657bb-1c1c-41b3-b8d9-7092800e3d1b-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3574","TCGA.AG.3574.01A"
"0610db2f-df05-4810-995e-ec51aa463bd6","TXT","open","TCGA-AG-3609-01A-02D-0825-05","jhu-usc.edu_READ.HumanMethylation27.2.lvl-3.TCGA-AG-3609-01A-02D-0825-05.gdc_hg38.txt","61deba71-46fd-4d27-875f-6d95947d7c4c-beta-value","DNA Methylation","methylation_beta_value",9954362,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","6042b07a6b94db01b77eb33652f84d36","0610db2f-df05-4810-995e-ec51aa463bd6","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","d9fdaffc-6041-4706-89e6-a2e04f099b91","released","61deba71-46fd-4d27-875f-6d95947d7c4c-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3609","TCGA.AG.3609.01A"
"5615ae76-208d-4a49-8e8d-157e57e70cbe","TXT","open","TCGA-AG-4015-01A-01D-1116-05","jhu-usc.edu_READ.HumanMethylation27.7.lvl-3.TCGA-AG-4015-01A-01D-1116-05.gdc_hg38.txt","b54afe26-6ad0-4691-aed9-dd63268e7188-beta-value","DNA Methylation","methylation_beta_value",9952687,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","c7d82c85c1c3222df3f99c889ba76646","5615ae76-208d-4a49-8e8d-157e57e70cbe","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","c003a748-162d-4ebc-9cdc-f29d5a39af6e","released","b54afe26-6ad0-4691-aed9-dd63268e7188-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-4015","TCGA.AG.4015.01A"
"cee808f5-4ed3-46a5-895e-5555d3147224","TXT","open","TCGA-AG-3881-01A-01D-0904-05","jhu-usc.edu_READ.HumanMethylation27.5.lvl-3.TCGA-AG-3881-01A-01D-0904-05.gdc_hg38.txt","7cb7948d-2a78-4612-ba35-7c7151c2bd3b-beta-value","DNA Methylation","methylation_beta_value",9950618,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","b65b085bcd9030d46f8ab5c3c9ed5642","cee808f5-4ed3-46a5-895e-5555d3147224","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","675fe740-5762-4ac3-99e3-821f763f2bd2","released","7cb7948d-2a78-4612-ba35-7c7151c2bd3b-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3881","TCGA.AG.3881.01A"
"8bd5cffa-a935-4278-81f7-afccf1eafb5f","TXT","open","TCGA-AG-3584-01A-01D-0820-05","jhu-usc.edu_READ.HumanMethylation27.1.lvl-3.TCGA-AG-3584-01A-01D-0820-05.gdc_hg38.txt","110a34ea-1f39-4ef6-ad74-2a64d7f0b70a-beta-value","DNA Methylation","methylation_beta_value",9951815,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","fe639071e1607b36b9e70f606ec6b43c","8bd5cffa-a935-4278-81f7-afccf1eafb5f","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","9065a6d0-aa0a-4967-b529-f7189e397831","released","110a34ea-1f39-4ef6-ad74-2a64d7f0b70a-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3584","TCGA.AG.3584.01A"
"991718ce-583c-41ae-b156-7ef95267114c","TXT","open","TCGA-AG-3578-01A-01D-0820-05","jhu-usc.edu_READ.HumanMethylation27.1.lvl-3.TCGA-AG-3578-01A-01D-0820-05.gdc_hg38.txt","34457be4-0735-4d04-b70d-91a0456e8b29-beta-value","DNA Methylation","methylation_beta_value",9953846,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","dca769d04901226afff2cfe0e45b62ff","991718ce-583c-41ae-b156-7ef95267114c","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","f08a4484-7931-4718-bcc8-a5e8e91538d5","released","34457be4-0735-4d04-b70d-91a0456e8b29-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3578","TCGA.AG.3578.01A"
"491a00d3-b6b1-481a-a4f6-8e011fb2448a","TXT","open","TCGA-AG-A01W-01A-21D-A081-05","jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A01W-01A-21D-A081-05.gdc_hg38.txt","30e02b19-4212-4ea5-8341-92a5f8ad9b4f-beta-value","DNA Methylation","methylation_beta_value",141279957,"Illumina Human Methylation 450","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","f7329455c945b8aa61e38ed8a20d2aae","491a00d3-b6b1-481a-a4f6-8e011fb2448a","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","e72f0c36-ab5d-4ad9-bf5f-226cb2722ad2","released","30e02b19-4212-4ea5-8341-92a5f8ad9b4f-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-A01W","TCGA.AG.A01W.01A"
"cc3c1016-bd70-4ed0-a9f4-7be5ac5ba43a","TXT","open","TCGA-AG-3885-01A-01D-0904-05","jhu-usc.edu_READ.HumanMethylation27.5.lvl-3.TCGA-AG-3885-01A-01D-0904-05.gdc_hg38.txt","207bb36f-5c87-4c35-925b-5e0298d4ba7e-beta-value","DNA Methylation","methylation_beta_value",9951575,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","05332470bfbd9ccc13853a16921cb024","cc3c1016-bd70-4ed0-a9f4-7be5ac5ba43a","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","321811a3-acf6-4b84-a0ce-c6836f670f3d","released","207bb36f-5c87-4c35-925b-5e0298d4ba7e-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3885","TCGA.AG.3885.01A"
"301874fb-5913-4eeb-b1f9-5e59d4ea81dc","TXT","open","TCGA-AG-3726-01A-02D-0904-05","jhu-usc.edu_READ.HumanMethylation27.5.lvl-3.TCGA-AG-3726-01A-02D-0904-05.gdc_hg38.txt","1a53e244-1531-4af1-9525-f3b88275beeb-beta-value","DNA Methylation","methylation_beta_value",9951551,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","e80679005b90b25da71a34447812f2e5","301874fb-5913-4eeb-b1f9-5e59d4ea81dc","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","77bb6206-c76d-497c-849a-ce82d2d631c0","released","1a53e244-1531-4af1-9525-f3b88275beeb-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3726","TCGA.AG.3726.01A"
"6db0d012-fbc1-43ee-ab85-bc6fa9cbdfad","TXT","open","TCGA-AG-3587-01A-01D-0820-05","jhu-usc.edu_READ.HumanMethylation27.1.lvl-3.TCGA-AG-3587-01A-01D-0820-05.gdc_hg38.txt","361b1371-7d33-4fef-8a8f-43fecacb29ea-beta-value","DNA Methylation","methylation_beta_value",9955725,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","2539ff1d1035db75191146d55a2b7f30","6db0d012-fbc1-43ee-ab85-bc6fa9cbdfad","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","a8cb0449-abaa-47e3-bcc1-d8805bd10715","released","361b1371-7d33-4fef-8a8f-43fecacb29ea-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3587","TCGA.AG.3587.01A"
"10e1362e-5b34-4dcd-8973-63aef590ee75","TXT","open","TCGA-AG-3898-01A-01D-1116-05","jhu-usc.edu_READ.HumanMethylation27.7.lvl-3.TCGA-AG-3898-01A-01D-1116-05.gdc_hg38.txt","6d8fea99-643b-4828-bb86-b068dc8fc5e7-beta-value","DNA Methylation","methylation_beta_value",9951691,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","2db9165858e2346c6ffe97a0df77bc07","10e1362e-5b34-4dcd-8973-63aef590ee75","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","f710dab8-8f6f-40c0-8b24-e8b599a4561a","released","6d8fea99-643b-4828-bb86-b068dc8fc5e7-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3898","TCGA.AG.3898.01A"
"1311082e-82b8-4c77-b206-c9ff4a254419","TXT","open","TCGA-AG-3890-01A-01D-1116-05","jhu-usc.edu_READ.HumanMethylation27.7.lvl-3.TCGA-AG-3890-01A-01D-1116-05.gdc_hg38.txt","0b44905c-1e2a-4519-bb6c-7be895b62299-beta-value","DNA Methylation","methylation_beta_value",9951755,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-06T15:44:34.219069-05:00","fe685781250bb9e6af38fe631fcf526d","1311082e-82b8-4c77-b206-c9ff4a254419","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-READ","44c6a46a-13c8-423d-b33d-f65450d0f432","released","0b44905c-1e2a-4519-bb6c-7be895b62299-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-AG-3890","TCGA.AG.3890.01A"
